ID,Incident_ID,Crime,Location,Date_Time,Longitude,Latitude,Agency,Accuracy,Address,Date_Time_Unix,Temp,Pressure,Humidity,Wind_Speed,Condition,Description,Rain_3h,Snow_3h,Date_Time_ISO
116,13-004877,Burglary,Residential,"Feb 11, 2013 4:10 PM",-73.6817,42.7371,Troy Police Department,Address,1XX 9TH ST,1360616400,270.21,1029,27,2,Clouds,scattered clouds,,,2013-02-11 21:00:00 +0000 UTC
117,13-004852,Burglary,Residential,"Feb 11, 2013 12:51 PM",-73.6898,42.726,Troy Police Department,Address,2XX 4TH ST,1360602000,267.93,1032,52,2,Clouds,broken clouds,,,2013-02-11 17:00:00 +0000 UTC
118,13-004841,Burglary,Business,"Feb 11, 2013 11:15 AM",-73.6813,42.7363,Troy Police Department,Address,1XX 9TH ST,1360598400,266.01,1034,61,1,Clouds,scattered clouds,,,2013-02-11 16:00:00 +0000 UTC
119,13-004783,Agg. Assault,Residential,"Feb 10, 2013 8:26 PM",-73.6807,42.724,Troy Police Department,Address,3XX CONGRESS ST,1360544400,264.3,1023,62,1,Clear,sky is clear,,,2013-02-11 01:00:00 +0000 UTC
120,13-004647,Burglary,Residential,"Feb 09, 2013 9:06 AM",-73.674,42.7316,Troy Police Department,Address,X MCLEOD RD,1360418400,269.23,1022,85,1,Snow,heavy snow,,,2013-02-09 14:00:00 +0000 UTC
121,13-004571,Larceny,Street,"Feb 08, 2013 4:22 PM",-73.6771,42.717,Troy Police Department,Address,XX SPRING AVE,1360357200,269.41,1031,35,3,Clouds,broken clouds,,,2013-02-08 21:00:00 +0000 UTC
122,13-004506,Larceny,Gas Station/Convenience Store,"Feb 08, 2013 3:11 PM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1360353600,269.57,1031,35,3,Clouds,broken clouds,,,2013-02-08 20:00:00 +0000 UTC
123,13-004498,Burglary,Residential,"Feb 07, 2013 10:15 PM",-73.6782,42.7354,Troy Police Department,Address,22XX 13TH ST,1360292400,265.77,1028,57,3,Clear,sky is clear,,,2013-02-08 03:00:00 +0000 UTC
124,13-004444,Larceny,Business,"Feb 07, 2013 2:11 PM",-73.6775,42.7383,Troy Police Department,Address,1XX HOOSICK ST,1360263600,273.25,1019,0,9,Clouds,scattered clouds,,,2013-02-07 19:00:00 +0000 UTC
125,13-004412,Larceny,Business,"Feb 07, 2013 11:20 AM",-73.6938,42.721,Troy Police Department,Address,2XX 2ND ST,1360252800,273.35,1017,0,5,Snow,heavy snow,,,2013-02-07 16:00:00 +0000 UTC
126,13-004320,Burglary,Residential,"Feb 06, 2013 5:00 PM",-73.6913,42.7309,Troy Police Department,Address,XX 2ND ST,1360188000,270.26,1013,45,1,Clouds,broken clouds,,,2013-02-06 22:00:00 +0000 UTC
127,13-004305,Agg. Assault,Residential,"Feb 06, 2013 2:29 PM",-73.6923,42.716,Troy Police Department,Address,4XX 4TH ST,1360177200,271.5,1014,42,0,Clouds,scattered clouds,,,2013-02-06 19:00:00 +0000 UTC
128,13-004298,Larceny,Residential,"Feb 06, 2013 1:49 PM",-73.694,42.7142,Troy Police Department,Address,5XX 3RD ST,1360173600,270.86,1015,42,2,Clouds,broken clouds,,,2013-02-06 18:00:00 +0000 UTC
129,13-004285,Burglary,Residential,"Feb 06, 2013 12:21 PM",-73.6907,42.7222,Troy Police Department,Address,2XX 4TH ST,1360170000,269.35,1016,49,2,Clouds,broken clouds,,,2013-02-06 17:00:00 +0000 UTC
130,13-004273,Larceny,Residential,"Feb 06, 2013 9:34 AM",-73.6814,42.7351,Troy Police Department,Address,9XX JACOB ST,1360159200,266.06,1017,62,2,Clouds,broken clouds,,,2013-02-06 14:00:00 +0000 UTC
131,13-004271,Burglary,Residential,"Feb 06, 2013 8:48 AM",-73.6938,42.7266,Troy Police Department,Address,1XX 1ST ST,1360155600,265.36,1016,67,2,Clouds,overcast clouds,,,2013-02-06 13:00:00 +0000 UTC
132,13-004174,Larceny,Police Dept./Justice Related,"Feb 05, 2013 1:04 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1360087200,268.24,1011,67,7,Snow,heavy snow,,,2013-02-05 18:00:00 +0000 UTC
133,13-004172,Larceny,School,"Feb 05, 2013 12:38 PM",-73.6706,42.7291,Troy Police Department,Address,19XX BURDETT AVE,1360083600,268.08,1011,79,6,Snow,heavy snow,,,2013-02-05 17:00:00 +0000 UTC
134,13-004103,Larceny,Gas Station/Convenience Store,"Feb 04, 2013 9:51 PM",-73.675,42.7221,Troy Police Department,Address,X BRUNSWICK RD,1360029600,266.19,1009,73,0,Clouds,broken clouds,,,2013-02-05 02:00:00 +0000 UTC
135,13-004059,Larceny,Residential,"Feb 04, 2013 1:21 PM",-73.6765,42.7334,Troy Police Department,Address,21XX 15TH ST,1360000800,270.57,1011,49,2,Clouds,broken clouds,,,2013-02-04 18:00:00 +0000 UTC
136,13-004016,Theft of Motor Vehicle,Street,"Feb 04, 2013 5:10 AM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1359972000,264.99,1015,85,0,Clouds,broken clouds,,,2013-02-04 10:00:00 +0000 UTC
137,13-003955,Larceny,Residential,"Feb 03, 2013 6:30 PM",-73.6854,42.7362,Troy Police Department,Address,22XX 5TH AVE,1359932400,268.92,1017,58,4,Clouds,overcast clouds,,,2013-02-03 23:00:00 +0000 UTC
138,13-003852,Burglary,Residential,"Feb 02, 2013 7:41 PM",-73.6796,42.7338,Troy Police Department,Address,21XX 12TH ST,1359849600,266.19,1018,57,3,Clouds,few clouds,,,2013-02-03 00:00:00 +0000 UTC
139,13-003677,Larceny,Residential,"Feb 01, 2013 5:15 PM",-73.6938,42.7228,Troy Police Department,Address,2XX 2ND ST,1359756000,273.1,999,0,6,Snow,heavy snow,,,2013-02-01 22:00:00 +0000 UTC
140,13-003691,Larceny,Street,"Feb 01, 2013 4:15 PM",-73.688,42.7347,Troy Police Department,Intersection,FEDERAL ST & RIVER ST,1359752400,274.08,997,50,9,Snow,heavy snow,,,2013-02-01 21:00:00 +0000 UTC
141,13-003674,Larceny,Business,"Feb 01, 2013 1:59 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1359741600,275.15,995,47,9,Clouds,broken clouds,,,2013-02-01 18:00:00 +0000 UTC
142,13-003649,Larceny,Residential,"Feb 01, 2013 10:37 AM",-73.6867,42.7333,Troy Police Department,Address,5XX GRAND ST,1359730800,274.515,983,35,4,Clouds,scattered clouds,,,2013-02-01 15:00:00 +0000 UTC
143,13-003588,Burglary,Residential,"Jan 31, 2013 7:29 PM",-73.6756,42.7248,Troy Police Department,Address,15XX TIBBITS AVE,1359676800,283.78,976,97,6,Clouds,overcast clouds,,,2013-02-01 00:00:00 +0000 UTC
144,13-003477,Burglary,Residential,"Jan 30, 2013 7:30 PM",-73.6796,42.7242,Troy Police Department,Address,XX 14TH ST,1359590400,274.24,1008,48,2,Clouds,overcast clouds,,,2013-01-31 00:00:00 +0000 UTC
145,13-003387,Robbery,Street,"Jan 30, 2013 1:16 PM",-73.6752,42.7199,Troy Police Department,Address,XX PAWLING AVE,1359568800,274.03,1019,80,0,Mist,mist,,,2013-01-30 18:00:00 +0000 UTC
146,13-003422,Larceny,Residential,"Jan 30, 2013 10:35 AM",-73.6854,42.733,Troy Police Department,Address,20XX 6TH AVE,1359558000,272.06,1021,92,0,Mist,mist,,,2013-01-30 15:00:00 +0000 UTC
147,13-003402,Burglary,Residential,"Jan 30, 2013 1:54 AM",-73.6967,42.7147,Troy Police Department,Address,4XX 1ST ST,1359525600,272.389,1017,98,3,Rain,light rain,,0.0,2013-01-30 06:00:00 +0000 UTC
148,13-003382,Burglary,Residential,"Jan 29, 2013 9:13 PM",-73.6829,42.7273,Troy Police Department,Address,2XX CONGRESS ST,1359511200,275.571,1018,95,3,Rain,light rain,,0.0,2013-01-30 02:00:00 +0000 UTC
149,13-003291,Burglary,Residential,"Jan 29, 2013 8:45 PM",-73.6793,42.7434,Troy Police Department,Address,3XX 9TH ST,1359507600,276.086,1018,95,3,Rain,light rain,,0.0,2013-01-30 01:00:00 +0000 UTC
150,13-003360,Burglary,Residential,"Jan 29, 2013 7:02 PM",-73.6713,42.7253,Troy Police Department,Address,16XX TIBBITS AVE,1359504000,276.5475,1018,86,2,Rain,light rain,,0.0,2013-01-30 00:00:00 +0000 UTC
151,13-003358,Larceny,Hospital,"Jan 29, 2013 6:24 PM",-73.6761,42.743,Troy Police Department,Address,13XX MASSACHUSETTS AVE,1359500400,277.0803125,1018,90,2,Rain,light rain,,0.0,2013-01-29 23:00:00 +0000 UTC
152,13-003321,Burglary,Residential,"Jan 29, 2013 1:17 PM",-73.6722,42.7423,Troy Police Department,Address,16XX MASSACHUSETTS AVE,1359482400,274.7525,1019,87,1,Clouds,scattered clouds,0.0,0.0,2013-01-29 18:00:00 +0000 UTC
153,13-003312,Robbery,Business,"Jan 29, 2013 11:00 AM",-73.6905,42.7323,Troy Police Department,Address,2XX RIVER ST,1359475200,273.56534375,1019,89,0,Clouds,few clouds,0.0,0.0,2013-01-29 16:00:00 +0000 UTC
154,13-003281,Larceny,Bar/Restaurant/Liquor Store,"Jan 29, 2013 10:22 AM",-73.6932,42.7305,Troy Police Department,Address,XX 1ST ST,1359471600,273.5255,1019,86,1,Clouds,broken clouds,0.0,0.0,2013-01-29 15:00:00 +0000 UTC
155,13-003304,Burglary,Residential,"Jan 29, 2013 9:59 AM",-73.6958,42.7135,Troy Police Department,Address,4XX 2ND ST,1359468000,270.73965625,1020,97,0,Clouds,scattered clouds,0.0,0.0,2013-01-29 14:00:00 +0000 UTC
156,13-003269,Theft of Motor Vehicle,Street,"Jan 29, 2013 5:15 AM",-73.6908,42.7188,Troy Police Department,Address,10XX 5TH AVE,1359453600,266.389,1013,85,1,Clouds,overcast clouds,0.0,0.1,2013-01-29 10:00:00 +0000 UTC
157,13-003253,Larceny,Bar/Restaurant/Liquor Store,"Jan 28, 2013 11:06 PM",-73.6894,42.7279,Troy Police Department,Address,1XX 4TH ST,1359432000,266.932,1023,49,0,Clear,sky is Clear,,0.125,2013-01-29 04:00:00 +0000 UTC
158,13-003250,Burglary,Residential,"Jan 28, 2013 9:34 PM",-73.6955,42.7185,Troy Police Department,Address,3XX 1ST ST,1359424800,264.83,1032,44,0,Clouds,few clouds,,,2013-01-29 02:00:00 +0000 UTC
159,13-003213,Larceny,Street,"Jan 28, 2013 4:08 PM",-73.6744,42.7129,Troy Police Department,Address,XX MADISON AVE,1359406800,268.83334375,1031,31,2,Clouds,few clouds,,,2013-01-28 21:00:00 +0000 UTC
160,13-003164,Larceny,Residential,"Jan 28, 2013 9:50 AM",-73.6912,42.7195,Troy Police Department,Address,3XX 4TH ST,1359381600,262.61,1032,66,3,Clouds,few clouds,,,2013-01-28 14:00:00 +0000 UTC
161,13-003124,Burglary,Bar/Restaurant/Liquor Store,"Jan 28, 2013 8:25 AM",-73.6905,42.7287,Troy Police Department,Address,XX CONGRESS ST,1359378000,261.019984375,1031,75,1,Clear,sky is Clear,,,2013-01-28 13:00:00 +0000 UTC
162,13-003108,Larceny,Public Transit Vehicle,"Jan 27, 2013 7:14 PM",-73.6899,42.7274,Troy Police Department,Address,1XX 4TH ST,1359331200,263.2,1024,52,5,Clear,sky is Clear,,,2013-01-28 00:00:00 +0000 UTC
163,13-003044,Robbery,Street,"Jan 27, 2013 7:08 PM",-73.6939,42.7206,Troy Police Department,Intersection,2ND ST & IDA ST,1359331200,263.2,1024,52,5,Clear,sky is Clear,,,2013-01-28 00:00:00 +0000 UTC
164,13-003029,Robbery,Street,"Jan 26, 2013 7:51 PM",-73.6939,42.7206,Troy Police Department,Intersection,2ND ST & IDA ST,1359244800,263.0915,1025,79,2,Clear,sky is Clear,0.0,0.0,2013-01-27 00:00:00 +0000 UTC
165,13-003003,Burglary,Residential,"Jan 26, 2013 1:31 PM",-73.6929,42.7265,Troy Police Department,Address,XX DIVISION ST,1359223200,263.63,1026,0,0,Clouds,overcast clouds,,,2013-01-26 18:00:00 +0000 UTC
166,13-002930,Larceny,Hospital,"Jan 25, 2013 6:18 PM",-73.6725,42.7335,Troy Police Department,Address,22XX BURDETT AVE,1359154800,260.640015625,1027,55,9,Clouds,few clouds,,,2013-01-25 23:00:00 +0000 UTC
167,13-002893,Larceny,Business,"Jan 25, 2013 12:39 PM",-73.6749,42.739,Troy Police Department,Intersection,15TH ST & HOOSICK ST,1359133200,262.03,1024,46,4,Clouds,scattered clouds,,,2013-01-25 17:00:00 +0000 UTC
168,13-002883,Larceny,Residential,"Jan 25, 2013 11:17 AM",-73.6893,42.7305,Troy Police Department,Address,XX 4TH ST,1359129600,260.859984375,1024,50,4,Clouds,few clouds,,,2013-01-25 16:00:00 +0000 UTC
169,13-002829,Burglary,Residential,"Jan 24, 2013 10:35 PM",-73.6929,42.7265,Troy Police Department,Address,XX DIVISION ST,1359082800,256.670015625,1018,62,0,Clear,sky is clear,,,2013-01-25 03:00:00 +0000 UTC
170,13-002814,Burglary,Residential,"Jan 24, 2013 8:00 PM",-73.6719,42.7253,Troy Police Department,Address,16XX TIBBITS AVE,1359075600,257.209984375,1022,59,3,Clouds,few clouds,,,2013-01-25 01:00:00 +0000 UTC
171,13-002801,Burglary,Residential,"Jan 24, 2013 4:52 PM",-73.6952,42.716,Troy Police Department,Address,4XX 2ND ST,1359061200,259.675015625,1022,46,5,Clouds,broken clouds,,,2013-01-24 21:00:00 +0000 UTC
172,13-002783,Larceny,Residential,"Jan 24, 2013 2:39 PM",-73.6845,42.7328,Troy Police Department,Address,7XX FEDERAL ST,1359054000,261.18,1021,46,7,Clouds,scattered clouds,,,2013-01-24 19:00:00 +0000 UTC
173,13-002774,Larceny,Gas Station/Convenience Store,"Jan 24, 2013 12:30 PM",-73.6936,42.715,Troy Police Department,Address,4XX 4TH ST,1359046800,261.049984375,1022,50,5,Clouds,scattered clouds,,,2013-01-24 17:00:00 +0000 UTC
174,13-002735,Burglary,Residential,"Jan 24, 2013 8:30 AM",-73.6802,42.736,Troy Police Department,Address,XX EAGLE ST,1359032400,257.07,1022,65,1,Clouds,scattered clouds,,,2013-01-24 13:00:00 +0000 UTC
175,13-002698,Larceny,Street,"Jan 23, 2013 3:56 PM",-73.6937,42.7156,Troy Police Department,Intersection,3RD ST & JACKSON ST,1358971200,264.99,1015,44,5,Clouds,broken clouds,,,2013-01-23 20:00:00 +0000 UTC
176,13-002582,Burglary,Residential,"Jan 22, 2013 3:30 PM",-73.6788,42.7367,Troy Police Department,Address,22XX 12TH ST,1358884800,269.9,1009,58,0,Clouds,overcast clouds,,,2013-01-22 20:00:00 +0000 UTC
177,13-002452,Burglary,Residential,"Jan 21, 2013 5:10 PM",-73.6692,42.7382,Troy Police Department,Address,2XX HOOSICK ST,1358805600,271.73,1012,54,9,Clouds,broken clouds,,,2013-01-21 22:00:00 +0000 UTC
178,13-002443,Burglary,Residential,"Jan 21, 2013 3:47 PM",-73.6752,42.7354,Troy Police Department,Address,1XX EAGLE ST,1358798400,274.85,1008,43,8,Clouds,broken clouds,,,2013-01-21 20:00:00 +0000 UTC
179,13-002324,Burglary,Residential,"Jan 20, 2013 11:19 AM",-73.6929,42.7215,Troy Police Department,Address,XX JEFFERSON ST,1358697600,276.5515,1000,75,4,Clouds,scattered clouds,0.0,0.0,2013-01-20 16:00:00 +0000 UTC
180,13-002321,Burglary,Hospital,"Jan 20, 2013 9:52 AM",-73.6762,42.7405,Troy Police Department,Address,1XX HOOSICK ST,1358690400,272.15,1020,58,8,Clouds,broken clouds,,,2013-01-20 14:00:00 +0000 UTC
181,13-002217,Larceny,Residential,"Jan 19, 2013 2:20 PM",-73.6692,42.7384,Troy Police Department,Address,24XX 21ST ST,1358622000,267.57,1030,44,6,Clouds,few clouds,,,2013-01-19 19:00:00 +0000 UTC
182,13-002189,Burglary,Residential,"Jan 19, 2013 9:16 AM",-73.6912,42.7226,Troy Police Department,Address,2XX 4TH ST,1358604000,263.71,1029,47,3,Clear,sky is clear,,,2013-01-19 14:00:00 +0000 UTC
183,13-002168,Larceny,Bar/Restaurant/Liquor Store,"Jan 19, 2013 1:31 AM",-73.6911,42.7316,Troy Police Department,Address,2XX BROADWAY,1358575200,267.22,1020,53,4,Clouds,overcast clouds,,,2013-01-19 06:00:00 +0000 UTC
184,13-002112,Larceny,Residential,"Jan 18, 2013 5:30 PM",-73.6842,42.7428,Troy Police Department,Address,26XX 5TH AVE,1358546400,270.24,1020,49,6,Clouds,broken clouds,,,2013-01-18 22:00:00 +0000 UTC
185,13-002108,Larceny,Business,"Jan 18, 2013 4:55 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1358542800,271.04,1019,63,5,Clouds,broken clouds,,,2013-01-18 21:00:00 +0000 UTC
186,13-002027,Stolen Plate,Street,"Jan 18, 2013 8:42 AM",-73.6832,42.7429,Troy Police Department,Address,XX RENSSELAER ST,1358514000,274.51,1015,74,2,Clouds,overcast clouds,,,2013-01-18 13:00:00 +0000 UTC
187,13-002001,Burglary,Residential,"Jan 18, 2013 12:58 AM",-73.6892,42.7227,Troy Police Department,Address,XX HILL ST,1358485200,272.35,1011,92,3,Mist,mist,,,2013-01-18 05:00:00 +0000 UTC
188,13-001960,Stolen Plate,Police Dept./Justice Related,"Jan 17, 2013 4:52 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1358456400,272.76,1011,92,0,Snow,heavy snow,,,2013-01-17 21:00:00 +0000 UTC
189,13-001996,Larceny,Business,"Jan 17, 2013 4:50 PM",-73.6899,42.7258,Troy Police Department,Address,2XX 4TH ST,1358456400,272.76,1011,92,0,Snow,heavy snow,,,2013-01-17 21:00:00 +0000 UTC
190,13-001951,Larceny,Business,"Jan 17, 2013 3:40 PM",-73.6692,42.7416,Troy Police Department,Address,25XX 21ST ST,1358452800,273.18,1011,92,0,Snow,heavy snow,,,2013-01-17 20:00:00 +0000 UTC
191,13-001938,Stolen Plate,Police Dept./Justice Related,"Jan 17, 2013 1:57 PM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1358445600,273.03,1012,92,0,Snow,heavy snow,,,2013-01-17 18:00:00 +0000 UTC
192,13-001935,Larceny,Residential,"Jan 17, 2013 1:14 PM",-73.6854,42.733,Troy Police Department,Address,20XX 6TH AVE,1358445600,273.03,1012,92,0,Snow,heavy snow,,,2013-01-17 18:00:00 +0000 UTC
193,13-001846,Larceny,Parking Lot/Garage,"Jan 16, 2013 5:15 PM",-73.6791,42.741,Troy Police Department,Address,X OAKWOOD AVE,1358373600,273.37,1026,0,3,Clouds,broken clouds,,,2013-01-16 22:00:00 +0000 UTC
194,13-001799,Burglary,Residential,"Jan 16, 2013 10:58 AM",-73.6698,42.7394,Troy Police Department,Address,24XX 21ST ST,1358348400,274.33,1028,64,3,Clouds,overcast clouds,,,2013-01-16 15:00:00 +0000 UTC
195,13-001797,Larceny,Business,"Jan 16, 2013 10:39 AM",-73.681,42.7233,Troy Police Department,Address,3XX CONGRESS ST,1358348400,274.33,1028,64,3,Clouds,overcast clouds,,,2013-01-16 15:00:00 +0000 UTC
196,13-001767,Robbery,Street,"Jan 16, 2013 1:30 AM",-73.6958,42.7158,Troy Police Department,Address,1XX JACKSON ST,1358316000,274.1,1027,59,3,Clouds,overcast clouds,,,2013-01-16 06:00:00 +0000 UTC
197,13-001706,Larceny,Gas Station/Convenience Store,"Jan 15, 2013 7:00 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1358294400,274.95,1025,64,5,Clouds,broken clouds,,,2013-01-16 00:00:00 +0000 UTC
198,13-001676,Larceny,Residential,"Jan 15, 2013 8:26 AM",-73.6933,42.7292,Troy Police Department,Address,XX 1ST ST,1358254800,281.02,1017,87,3,Clouds,overcast clouds,,,2013-01-15 13:00:00 +0000 UTC
199,13-001657,Burglary,Residential,"Jan 14, 2013 10:20 PM",-73.68,42.7265,Troy Police Department,Address,XX 13TH ST,1358218800,280.62,1015,100,4,Mist,mist,,,2013-01-15 03:00:00 +0000 UTC
200,13-001644,Burglary,Residential,"Jan 14, 2013 8:07 PM",-73.6817,42.7375,Troy Police Department,Address,1XX HUTTON ST,1358211600,280.74,1016,93,5,Mist,mist,,,2013-01-15 01:00:00 +0000 UTC
201,13-001612,Burglary,Residential,"Jan 14, 2013 3:06 PM",-73.6901,42.7228,Troy Police Department,Address,1XX ADAMS ST,1358193600,281.435,1014,90,6,Clouds,overcast clouds,,,2013-01-14 20:00:00 +0000 UTC
202,13-001617,Larceny,Bar/Restaurant/Liquor Store,"Jan 14, 2013 3:01 PM",-73.6911,42.7316,Troy Police Department,Address,2XX BROADWAY,1358193600,281.435,1014,90,6,Clouds,overcast clouds,,,2013-01-14 20:00:00 +0000 UTC
203,13-001550,Burglary,Residential,"Jan 14, 2013 8:14 AM",-73.6731,42.7172,Troy Police Department,Address,XX SHELDON AVE,1358168400,276.59,1019,93,2,Fog,fog,,,2013-01-14 13:00:00 +0000 UTC
204,13-001543,Burglary,Residential,"Jan 13, 2013 10:45 PM",-73.6831,42.7332,Troy Police Department,Address,8XX FEDERAL ST,1358132400,277.15,1020,100,2,Fog,fog,,,2013-01-14 03:00:00 +0000 UTC
205,13-001399,Burglary,Residential,"Jan 12, 2013 8:53 PM",-73.6743,42.7342,Troy Police Department,Address,21XX 17TH ST,1358038800,275.15,1021,93,4,Clouds,overcast clouds,,,2013-01-13 01:00:00 +0000 UTC
206,13-001296,Robbery,Public Transit Vehicle,"Jan 11, 2013 11:58 PM",-73.6882,42.7322,Troy Police Department,Address,4XX FULTON ST,1357963200,270.15,1035,79,0,Clouds,scattered clouds,,,2013-01-12 04:00:00 +0000 UTC
207,13-001135,Robbery,Street,"Jan 10, 2013 7:04 PM",-73.6908,42.7288,Troy Police Department,Intersection,3RD ST & CONGRESS ST,1357862400,277.27,1018,69,1,Clouds,few clouds,,,2013-01-11 00:00:00 +0000 UTC
208,13-001111,Larceny,Business,"Jan 10, 2013 2:51 PM",-73.69,42.7307,Troy Police Department,Address,XX 3RD ST,1357844400,274.46165625,1025,70,4,Clouds,broken clouds,0.0,0.0,2013-01-10 19:00:00 +0000 UTC
209,13-001036,Agg. Assault,Street,"Jan 10, 2013 2:17 PM",-73.6879,42.734,Troy Police Department,Address,5XX FEDERAL ST,1357844400,274.46165625,1025,70,4,Clouds,broken clouds,0.0,0.0,2013-01-10 19:00:00 +0000 UTC
210,13-001102,Larceny,Business,"Jan 10, 2013 1:50 PM",-73.6905,42.7292,Troy Police Department,Address,XX 3RD ST,1357840800,273.45,1022,69,5,Clouds,overcast clouds,,,2013-01-10 18:00:00 +0000 UTC
211,13-001030,Larceny,Business,"Jan 10, 2013 10:10 AM",-73.6871,42.7297,Troy Police Department,Address,XX STATE ST,1357830000,273.626,1025,77,4,Clouds,scattered clouds,0.0,0.0,2013-01-10 15:00:00 +0000 UTC
212,13-001023,Robbery,Gas Station/Convenience Store,"Jan 09, 2013 10:55 PM",-73.6936,42.715,Troy Police Department,Address,4XX 4TH ST,1357786800,269.7925,1025,21,0,Clouds,broken clouds,,,2013-01-10 03:00:00 +0000 UTC
213,13-001003,Theft of Motor Vehicle,Street,"Jan 09, 2013 7:15 PM",-73.6893,42.7299,Troy Police Department,Intersection,4TH ST & STATE ST,1357776000,270.37,1028,79,0,Clear,sky is clear,,,2013-01-10 00:00:00 +0000 UTC
214,13-000970,Larceny,School,"Jan 09, 2013 3:00 PM",-73.6739,42.7294,Troy Police Department,Address,14XX SAGE AVE,1357761600,277.53,1026,55,3,Clouds,scattered clouds,,,2013-01-09 20:00:00 +0000 UTC
215,13-000981,Larceny,Parking Lot/Garage,"Jan 09, 2013 2:51 PM",-73.6725,42.7335,Troy Police Department,Address,22XX BURDETT AVE,1357758000,276.69,1026,59,3,Clouds,broken clouds,,,2013-01-09 19:00:00 +0000 UTC
216,13-000967,Larceny,Parking Lot/Garage,"Jan 09, 2013 2:51 PM",-73.6761,42.7348,Troy Police Department,Address,22XX 15TH ST,1357758000,276.69,1026,59,3,Clouds,broken clouds,,,2013-01-09 19:00:00 +0000 UTC
217,13-000957,Larceny,Residential,"Jan 09, 2013 12:48 PM",-73.6854,42.733,Troy Police Department,Address,20XX 6TH AVE,1357750800,274.72,1027,69,4,Clouds,overcast clouds,,,2013-01-09 17:00:00 +0000 UTC
218,13-000939,Robbery,Street,"Jan 09, 2013 10:13 AM",-73.6896,42.729,Troy Police Department,Address,1XX 4TH ST,1357743600,270.36,1027,86,2,Clouds,broken clouds,,,2013-01-09 15:00:00 +0000 UTC
219,13-000895,Agg. Assault,Residential,"Jan 08, 2013 11:11 PM",-73.6788,42.7246,Troy Police Department,Address,13XX 15TH ST,1357704000,263.79,1027,85,0,Clear,sky is clear,,,2013-01-09 04:00:00 +0000 UTC
220,13-000886,Robbery,Street,"Jan 08, 2013 10:04 PM",-73.6909,42.7229,Troy Police Department,Intersection,4TH ST & ADAMS ST,1357700400,263.96,1027,85,0,Clear,sky is clear,,,2013-01-09 03:00:00 +0000 UTC
221,13-000857,Larceny,Residential,"Jan 08, 2013 4:50 PM",-73.6694,42.7365,Troy Police Department,Address,XX DETROIT AVE,1357678800,270.42665625,1028,66,2,Clouds,few clouds,,,2013-01-08 21:00:00 +0000 UTC
